,timestamp,likes,retweets,source,length,tweet
0,2018-10-25 23:56:21,1,0,Twitter for iPhone,126,Wow I barely heard back from my parking citation appeal that happened in June. And I still have to pay. THANKS cal poly pomona
1,2018-10-23 08:00:30,0,0,Twitter for Android,210,"Everything at Cal Poly Pomona is overcrowded the classes, the parking lots, the wait lists for classes, the food joints, the gym, the seating. Like what the hell you can't comfortably exist on this damn campus."
